District,Area,Post Code,Home Delivery,Lockdown,Charge(1kg),Charge(2kg),Charge(3kg),COD Charge
Mymensingh,Bkb (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Agri University (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Kewatkhali (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Hakkani More (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Foliser More (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Bridge More (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Anondomohon College (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Cbmcb (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Somvugonjo (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Chor Issordia (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Porangonjo (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Joy Bangla Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,China More (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Chor Nilokkhiya (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Amuakanda (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Tarakanda Thana,,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Nashirabad Collge,,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Akua Morol Para,,Yes,No,120,150,180,1%
Mymensingh,Sanai Community Center (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Sorcharpur (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Fire Servicer More (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Sankipara Gohailkandi,,Yes,No,120,150,180,1%
Mymensingh,Paikpara (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Sahapur (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Par Tola (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Rohimgonjo (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Baidkandi (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Ram Vodropur (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Joynul Abedin Park,,Yes,No,120,150,180,1%
Mymensingh,Kashigonjo (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Fulbaria Bongobondhu Chottor (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Asim Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Kristopur,,Yes,No,120,150,180,1%
Mymensingh,Anayetpur (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Susuti Bazar,,Yes,No,120,150,180,1%
Mymensingh,Kaladoho (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Balur Ghat (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Shibgonjo (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Borkabazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Bolashpur,,Yes,No,120,150,180,1%
Mymensingh,Doshmile Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Dapunia Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Kosaibari (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Barerapool (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Haluaghat Aboni Bekari (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Baghaitola (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Vatikashor,,Yes,No,120,150,180,1%
Mymensingh,Mazrakura (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Surzopur Camp (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Akua Don Mor,,Yes,No,120,150,180,1%
Mymensingh,Kalapagla (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Hadis Er Mor (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mekirkanda (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Buraghat (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Dara Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Durail (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Nagla (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Sakuwai (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Bakshimul Tarakanda (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Balia (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Boula (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Kaichapur (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Biharanga (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Akua Firoz Library Mor,,Yes,No,120,150,180,1%
Mymensingh,Salia (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Sutarpara Chowrasta (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Sutiapara (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Guatola (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Tarakanda,,Yes,No,120,150,180,1%
Mymensingh,Sutia Nodee Par (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Dhobaura Bus Stand (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Dudnoi (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Kol Sindur (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Charuapara (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Munsir Hat (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Ghosgau (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Baligau (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Tarakanda Purakandholia,,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Akua Habun Bapery Mor,,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Saleha Market,,Yes,No,120,150,180,1%
Mymensingh,Bot Tola (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Sankipara Health Office Goli,,Yes,No,120,150,180,1%
Mymensingh,Lengra Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Bau Vabkir Mor,,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Golgonda ,Amin Bazar,,Yes,No,120,150,180,1%
Mymensingh,Jatri Sauni (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,TNT Road (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Kalibari Road (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Station Road (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,College Road (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Thana Road (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Simultoli (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Tinkona Pukur Par,,Yes,No,120,150,180,1%
Mymensingh,Bot Tola Mor (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Harua Bas Stand Iswarganj,,Yes,No,120,150,180,1%
Mymensingh,Mayezbag (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Kanarampur (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Borohit Iswarganj,,Yes,No,120,150,180,1%
Mymensingh,Iswarganj Uchakhila Bazar,,Yes,No,120,150,180,1%
Mymensingh,Uchakhila (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Iswarganj Tarundia,,Yes,No,120,150,180,1%
Mymensingh,Varoti Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Iswarganj Mukrijoddha Market,,Yes,No,120,150,180,1%
Mymensingh,Shohagi (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Atharobari (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Muktagcha Biddaganj,,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Engineering College,,Yes,No,120,150,180,1%
Mymensingh,Station Road (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Kachijuli Pial Road,,Yes,No,120,150,180,1%
Mymensingh,Gohata (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Khalbola Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Collage Gate (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Goripur Shamganj,,Yes,No,120,150,180,1%
Mymensingh,Dhubaora Kolsindur Bazar,,Yes,No,120,150,180,1%
Mymensingh,Sutiabazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Dhubaora Munshir Hat,,Yes,No,120,150,180,1%
Mymensingh,Dhubaora Ershad Bazar,,Yes,No,120,150,180,1%
Mymensingh,Dhubaora Amitav Babu Road,,Yes,No,120,150,180,1%
Mymensingh,Tarakanda Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Kudaldhor (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Taltola (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Tarakanda Boula Bazar,,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Dapunia Bazar,,Yes,No,120,150,180,1%
Sylhet,Chowhatta-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Osmaninagar Upazila(Sylhet),,Yes,No,120,150,180,1%
Sylhet,Tajpur-Osmaninagar,,Yes,No,120,150,180,1%
Sylhet,Sadipur-Osmaninagar,,Yes,No,120,150,180,1%
Sylhet,Goalabazar-Osmaninagar(Sylhet),,Yes,No,120,150,180,1%
Sylhet,Rampasha (Bishwanath),,Yes,No,120,150,180,1%
Sylhet,Shahi Eidgah-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Raynagar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Kajalshah-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Mogla Bazar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Maijgaon-Fenchuganj,,Yes,No,120,150,180,1%
Sylhet,Fenchuganj SarKarkhana(BIDC),,Yes,No,120,150,180,1%
Sylhet,Shah Paran Bazar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Dorga Gate-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Jalalabad Cantonment-Boteshwar Sylhet,,Yes,No,120,150,180,1%
Sylhet,Sylhet Cantonment,,Yes,No,120,150,180,1%
Sylhet,Housing State-Sylhet,,Yes,No,120,150,180,1%
Sylhet,SUST (Shahjalal University of Science and Technology),,Yes,No,120,150,180,1%
Sylhet,Baruth Khana-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Kumarpara-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Mirza Zungle-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Kazitula-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Kazir Bazar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Lama Bazar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Modina Market-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Bagbari-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Mirboxtula-Sylhet,,Yes,No,120,150,180,1%
Sylhet,KhadimNagar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Airport Road-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Osmani Medical Hospital-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Naya Sarak-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Alampur-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Jail Road-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Khadimpara-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Mirer Moydan-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Rekabi Bazar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Jallarpar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Nayarpool-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Mehendibagh-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Humayun Rashid Chattar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Rajargoli-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Sylhet Biman Bandar,,Yes,No,120,150,180,1%
Sylhet,Lala Bazar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Bholaganj-Companyganj,,Yes,No,120,150,180,1%
Sylhet,Jaflong-Gowainghat,,Yes,No,120,150,180,1%
Sylhet,Dakshin Surma-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Chondipul-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Purabi R/A- Sylhet,,Yes,No,120,150,180,1%
Sylhet,Boroikandi-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Haripur Gas Field-( Jaflong-Sylhet),,Yes,No,120,150,180,1%
Sylhet,Tuker Bazar-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Electric Supply-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Bhadeshwar-Golapganj Sylhet,,Yes,No,120,150,180,1%
Sylhet,Madani Square-Sylhet,,Yes,No,120,150,180,1%
Sylhet,Pathantula-Sylhet,,Yes,No,120,150,180,1%
Sunamganj,Badhaghat-Sunamganj,,Yes,No,120,150,180,1%
Sunamganj,Takerghat-Sunamganj,,Yes,No,120,150,180,1%
Sunamganj,Shantiganj-South Sunamganj,,Yes,No,120,150,180,1%
Sunamganj,Pagla bazar-South Sunamganj,,Yes,No,120,150,180,1%
Sunamganj,Lakma-Takerghat Sunamganj,,Yes,No,120,150,180,1%
Sunamganj,Sachna-Jamalganj (Sunamganj),,Yes,No,120,150,180,1%
Comilla,Comilla Cantonment,3500,Yes,No,120,150,180,1%
Barisal,Guthia (Swarupkathi),,Yes,No,120,150,180,1%
Barisal,Guthia (Narayanpur_Barisal),,Yes,No,120,150,180,1%
Barisal,Sheikh Hasina Cantonment (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Dopdopia (Barishal),,Yes,No,120,150,180,1%
Barisal,Kamarkhali (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Kaliganj (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Kanki Bazar (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Lakutia Sarak (Barishal),,Yes,No,120,150,180,1%
Barisal,Ranir Hat (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Halta Bazar (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Alekanda Kazipara (Barishal),,Yes,No,120,150,180,1%
Barisal,Palashpur (Barishal),,Yes,No,120,150,180,1%
Barisal,30 Godown (Barishal),,Yes,No,120,150,180,1%
Barisal,Barishal Stadium (Barishal),,Yes,No,120,150,180,1%
Barisal,Charmonai (Barisal),,Yes,No,120,150,180,1%
Barisal,Shaheber Haat (Barisal),,Yes,No,120,150,180,1%
Barisal,Notun Bazar (Barishal),,Yes,No,120,150,180,1%
Barisal,Nehalganj (Barishal),,Yes,No,120,150,180,1%
Barisal,Zia Sarak (Barishal),,Yes,No,120,150,180,1%
Barisal,Char Amuddi (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Kashipur (Nothullabaad_Barisal),,Yes,No,120,150,180,1%
Barisal,Padri shibpur (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Peyarpur (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Nalua (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Goma (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Beltola (Barisal),,Yes,No,120,150,180,1%
Barisal,Char Kauwa (Barisal),,Yes,No,120,150,180,1%
Barisal,Kalizira (Rupatoli),,Yes,No,120,150,180,1%
Barisal,Gasterbine (Rupatoli),,Yes,No,120,150,180,1%
Barisal,Barisal University (Kornokathi),,Yes,No,120,150,180,1%
Barisal,Talukder Hat (Barisal),,Yes,No,120,150,180,1%
Barisal,LaharHat (Barisal),,Yes,No,120,150,180,1%
Barisal,Madhabpasha (Babuganj),,Yes,No,120,150,180,1%
Barisal,Rahmatpur (Babuganj),,Yes,No,120,150,180,1%
Barisal,Barisal Cadet College (Babuganj),,Yes,No,120,150,180,1%
Barisal,Notun Hat (Babuganj),,Yes,No,120,150,180,1%
Barisal,Kedarpur (Babuganj),,Yes,No,120,150,180,1%
Barisal,Bhuter Dia (Babuganj),,Yes,No,120,150,180,1%
Barisal,Mirganj (Babuganj),,Yes,No,120,150,180,1%
Barisal,Kawnia (Barisal),,Yes,No,120,150,180,1%
Barisal,Vatikhana (Barisal),,Yes,No,120,150,180,1%
Barisal,Barisal Airport (Babuganj),,Yes,No,120,150,180,1%
Barisal,Lonch Ghat (Barishal),,Yes,No,120,150,180,1%
Barisal,Sher E Bangla Medical (Barishal),,Yes,No,120,150,180,1%
Barisal,Amtola (Barishal),,Yes,No,120,150,180,1%
Barisal,Bangla Bazar (Barishal),,Yes,No,120,150,180,1%
Barisal,Chowmatha (Barishal),,Yes,No,120,150,180,1%
Barisal,Nobogram Road (Barishal),,Yes,No,120,150,180,1%
Barisal,Nathullabad Kazipara (Barishal),,Yes,No,120,150,180,1%
Barisal,BM College (Barishal),,Yes,No,120,150,180,1%
Barisal,Port Road (Barishal),,Yes,No,120,150,180,1%
Barisal,Bibir Pukur Par (Barishal),,Yes,No,120,150,180,1%
Barisal,Goriar Par (Barishal),,Yes,No,120,150,180,1%
Barisal,Balodia ( Swarupkathi ),,Yes,No,120,150,180,1%
Barisal,Amanotganj (Barishal),,Yes,No,120,150,180,1%
Barisal,Hatem Ali College (Barishal),,Yes,No,120,150,180,1%
Barisal,Govt. Womens College (Barishal),,Yes,No,120,150,180,1%
Barisal,Chowmatha Bottola (Barishal),,Yes,No,120,150,180,1%
Barisal,Niamoti (Bakerganj),,Yes,No,120,150,180,1%
Barisal,Chandmari (Barishal),,Yes,No,120,150,180,1%
Barisal,Shayestabad (Barishal),,Yes,No,120,150,180,1%
Faridpur,FARIDPUR SADAR (Faridpur),,Yes,No,120,150,180,1%
Faridpur,ALIABAD(Faridpur),,Yes,No,120,150,180,1%
Faridpur,AMBIKAPUR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,CHAR MADHABDIA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,DECREERCHAR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,GREDA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,ISHAN GOPALPUR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,KAIJURI(Faridpur),,Yes,No,120,150,180,1%
Faridpur,KANAIPUR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,KRISHNANAGAR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,MAJCHAR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,UTTAR CHANNEL(Faridpur),,Yes,No,120,150,180,1%
Faridpur,BHANGA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,ALGI(Faridpur),,Yes,No,120,150,180,1%
Faridpur,AZIMNAGAR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,CHUMORDI(Faridpur),,Yes,No,120,150,180,1%
Faridpur,CHANDRA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,GHARUA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,HAMIRDI(Faridpur),,Yes,No,120,150,180,1%
Faridpur,KALAMRIDHA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,KAOLIBERA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,MANIKDAHA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,NASIRABAD(Faridpur),,Yes,No,120,150,180,1%
Faridpur,NURULLAGANJ(Faridpur),,Yes,No,120,150,180,1%
Faridpur,TUZARPUR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,CHAR BHADRASAN(Faridpur),,Yes,No,120,150,180,1%
Faridpur,CHAR HARIRAMPUR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,CHAR JHAUKANDA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,GAZIRTEK(Faridpur),,Yes,No,120,150,180,1%
Faridpur,NAGARKANDA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,CHAR JASORDI(Faridpur),,Yes,No,120,150,180,1%
Faridpur,DANGI(Faridpur),,Yes,No,120,150,180,1%
Faridpur,PHULSUTI(Faridpur),,Yes,No,120,150,180,1%
Faridpur,KAICHAIL(Faridpur),,Yes,No,120,150,180,1%
Faridpur,LASKARDIA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,KODALIA SHOHIDNAGAR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,PURA PARA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,RAMNAGAR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,TALMA(Faridpur),,Yes,No,120,150,180,1%
Faridpur,SADARPUR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,AKTER CHAR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,BHASHANCHAR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,CHAR BISHNUPUR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,CHAR MANAIR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,CHAR NASIRPUR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,DHEUKHALI(Faridpur),,Yes,No,120,150,180,1%
Faridpur,KRISHNAPUR(Faridpur),,Yes,No,120,150,180,1%
Faridpur,NARIKELBARIA(Faridpur),,Yes,No,120,150,180,1%
Perojpur,Nazirpur (Pirojpur),,Yes,No,120,150,180,1%
Perojpur,Kawkhali (Pirojpur),,Yes,No,120,150,180,1%
Perojpur,Hularhat (Pirojpur),,Yes,No,120,150,180,1%
Perojpur,Indurkani (Pirojpur),,Yes,No,120,150,180,1%
Perojpur,Bhandaria (Pirojpur),,Yes,No,120,150,180,1%
Barisal,Taltoli (Barguna),,Yes,No,120,150,180,1%
Barisal,Alipur (Kolapara),,Yes,No,120,150,180,1%
Barisal,Mohipur (Kolapara),,Yes,No,120,150,180,1%
Barisal,Khepupara (Kolapara),,Yes,No,120,150,180,1%
Barisal,Kuakata (Kolapara),,Yes,No,120,150,180,1%
Barisal,Payra port (Kolapara,,Yes,No,120,150,180,1%
Barisal,Dhankhali RPCL (Kolapara),,Yes,No,120,150,180,1%
Barisal,Amtali (Kolapara),,Yes,No,120,150,180,1%
Barisal,Chakamaia Union (Kolapara),,Yes,No,120,150,180,1%
Barisal,Kachupatra(Taltoli Upazilla),,Yes,No,120,150,180,1%
Barisal,Champapur Unio(Kolapara),,Yes,No,120,150,180,1%
Barisal,Baliatoli Union(Kolapara),,Yes,No,120,150,180,1%
Barisal,Dalbuganj union (Kolapara),,Yes,No,120,150,180,1%
Barisal,lota Chapli Unio(Kolapara),,Yes,No,120,150,180,1%
Barisal,Mithagonj Union (Kolapara),,Yes,No,120,150,180,1%
Barisal,Dhankhali Union (Kolapara),,Yes,No,120,150,180,1%
Barisal,Lalua Union(Kolapara Hub),,Yes,No,120,150,180,1%
Shariatpur,Binodpur (Shariatpur Sadar),,Yes,No,120,150,180,1%
Shariatpur,Tulasar (Shariatpur Sadar),,Yes,No,120,150,180,1%
Shariatpur,Palong (Shariatpur Sadar),,Yes,No,120,150,180,1%
Shariatpur,Domshar (Shariatpur Sadar),,Yes,No,120,150,180,1%
Shariatpur,Angaria (Shariatpur Sadar),,Yes,No,120,150,180,1%
Shariatpur,Rudrokor (Shariatpur Sadar),,Yes,No,120,150,180,1%
Shariatpur,Chitoliya (Shariatpur Sadar),,Yes,No,120,150,180,1%
Shariatpur,Chikondi (Shariatpur Sadar),,Yes,No,120,150,180,1%
Shariatpur,Sholpara (Shariatpur Sadar),,Yes,No,120,150,180,1%
Shariatpur,Shakhipur (Shariatpur),,Yes,No,120,150,180,1%
Jhalokathi,Basonda (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Bhoirabpasha (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Binaykathi (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Baukathi (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Gabha Ramchandrapur (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Kewra (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Kirtipasha (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Chottorkanda (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Magar (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Nabogram (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Ponabulia (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Shekherhat (Jhalokathi Sadar),,Yes,No,120,150,180,1%
Jhalokathi,Amua (Kathalia),,Yes,No,120,150,180,1%
Jhalokathi,Awrabunia (Kathalia),,Yes,No,120,150,180,1%
Jhalokathi,Kathalia Banai (Kathalia),,Yes,No,120,150,180,1%
Jhalokathi,Moricbunia (Kathalia),,Yes,No,120,150,180,1%
Jhalokathi,Munshirabad (Kathalia),,Yes,No,120,150,180,1%
Jhalokathi,Koikhali (Kathalia),,Yes,No,120,150,180,1%
Jhalokathi,Pathikelghata (Kathalia),,Yes,No,120,150,180,1%
Jhalokathi,Shoulojalia (Kathalia),,Yes,No,120,150,180,1%
Jhalokathi,Dapdapia (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Kulkathi (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Hodua (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Kushlango (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Mollarhat (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Bhobanipur (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Ponabalia (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Taltola (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Nachonmahal (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Ranapasha (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Shubidpur (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Siddhakathi (Nalchiti),,Yes,No,120,150,180,1%
Jhalokathi,Boroiya (Rajapur),,Yes,No,120,150,180,1%
Jhalokathi,Galua (Rajapur),,Yes,No,120,150,180,1%
Jhalokathi,Palot (Rajapur),,Yes,No,120,150,180,1%
Jhalokathi,Pingri (Rajapur),,Yes,No,120,150,180,1%
Jhalokathi,Mothbari (Rajapur),,Yes,No,120,150,180,1%
Jhalokathi,Natun Hat (Rajapur),,Yes,No,120,150,180,1%
Jhalokathi,Shuktagor (Rajapur),,Yes,No,120,150,180,1%
Jhalokathi,Sturia (Rajapur),,Yes,No,120,150,180,1%
Rajbari,Mijanpur(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Borat((Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Chandoni(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Khangong(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Baniboho(Rajbari sadar),,Yes,No,120,150,180,1%
Rajbari,Dadshi(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Mulghor(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Bosontopur(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Khankhanapur(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Alipur(Rajbari Sadar),,Yes,No,120,150,180,1%
